league_name,season_year,team_canonical,mean_attendance,max_attendance,average_occupancy
challengerproleague,2007,kaseupen,1041.67,2000,0.52
challengerproleague,2007,kfcverbroederinggeel2008,1550.00,3000,0.52
challengerproleague,2007,kfcvwhamme,1152.78,2500,0.46
challengerproleague,2007,kmskdeinze2024,1310.72,2600,0.50
challengerproleague,2007,koverpeltlommelunited,2611.11,4500,0.58
challengerproleague,2007,kskbeveren2010,2927.78,7000,0.42
challengerproleague,2007,kvkortrijk,2308.33,6000,0.38
challengerproleague,2007,kvktienen,1311.11,3000,0.44
challengerproleague,2007,kvoostende2024,1922.22,2700,0.71
challengerproleague,2007,kvredstarwaasland,877.22,1900,0.46
challengerproleague,2007,liersesk2018,5110.06,7400,0.69
challengerproleague,2007,oudheverleeleuven,2888.89,4500,0.64
challengerproleague,2007,rfctournai,1211.11,2000,0.61
challengerproleague,2007,roccharleroimarchienne,1544.44,4000,0.39
challengerproleague,2007,royalantuerpiafc,5611.11,14000,0.40
challengerproleague,2007,royalexcelsiorvirton,1183.33,1900,0.62
challengerproleague,2007,unionsaintgilloise,1333.33,2000,0.67
challengerproleague,2007,urnamur,1405.56,3000,0.47
challengerproleague,2008,fcbrussel,1855.56,3500,0.53
challengerproleague,2008,kaseupen,977.22,2200,0.44
challengerproleague,2008,kfcvwhamme,1136.11,2400,0.47
challengerproleague,2008,kmskdeinze2024,1234.33,2433,0.51
challengerproleague,2008,koverpeltlommelunited,2272.22,6500,0.35
challengerproleague,2008,kskbeveren2010,3205.56,6000,0.53
challengerproleague,2008,kskronse2022,1202.78,2300,0.52
challengerproleague,2008,kvktienen,1613.33,5500,0.29
challengerproleague,2008,kvoostende2024,2025.39,3500,0.58
challengerproleague,2008,kvredstarwaasland,1105.56,3000,0.37
challengerproleague,2008,liersesk2018,6793.67,12500,0.54
challengerproleague,2008,oudheverleeleuven,2350.00,6000,0.39
challengerproleague,2008,rfcluttich,1833.33,5000,0.37
challengerproleague,2008,rfctournai,1285.39,3707,0.35
challengerproleague,2008,roccharleroimarchienne,1325.50,2759,0.48
challengerproleague,2008,royalantuerpiafc,5736.72,10000,0.57
challengerproleague,2008,royalexcelsiorvirton,1289.17,3505,0.37
challengerproleague,2008,urnamur,921.67,1900,0.49
challengerproleague,2008,vvsttruiden,6767.61,10000,0.68
challengerproleague,2009,afctubize,1219.44,2100,0.58
challengerproleague,2009,fcbrussel,1439.22,3000,0.48
challengerproleague,2009,fcvdendereh,2572.83,5000,0.51
challengerproleague,2009,kaseupen,1322.22,3000,0.44
challengerproleague,2009,koverpeltlommelunited,2225.33,5000,0.45
challengerproleague,2009,kskbeveren2010,2999.56,4836,0.62
challengerproleague,2009,kskronse2022,1165.00,1500,0.78
challengerproleague,2009,kvktienen,1169.44,2500,0.47
challengerproleague,2009,kvoostende2024,2313.89,6800,0.34
challengerproleague,2009,kvredstarwaasland,1349.89,3500,0.39
challengerproleague,2009,kvturnhout,1300.00,2500,0.52
challengerproleague,2009,liersesk2018,8225.44,14538,0.57
challengerproleague,2009,oudheverleeleuven,2100.00,4000,0.53
challengerproleague,2009,raecmons2015,2151.11,4500,0.48
challengerproleague,2009,rfcluttich,1426.67,2500,0.57
challengerproleague,2009,rfctournai,1109.44,1750,0.63
challengerproleague,2009,royalantuerpiafc,4878.06,9500,0.51
challengerproleague,2009,royalboussudourborinage,1188.89,3500,0.34
challengerproleague,2009,standaardwetteren2015,1027.50,2300,0.45
challengerproleague,2010,afctubize,1101.29,2000,0.55
challengerproleague,2010,csvise2015,1202.94,2500,0.48
challengerproleague,2010,fcbrussel,1147.76,3000,0.38
challengerproleague,2010,fcrupelboom,1587.88,4500,0.35
challengerproleague,2010,fcvdendereh,1845.18,2800,0.66
challengerproleague,2010,kskheist,1133.88,3000,0.38
challengerproleague,2010,ksvroeselare2020,2105.06,3200,0.66
challengerproleague,2010,kvktienen,1300.24,3400,0.38
challengerproleague,2010,kvoostende2024,1448.88,2850,0.51
challengerproleague,2010,kvrswaaslandskbeveren,4064.71,7500,0.54
challengerproleague,2010,kvturnhout,1263.88,2786,0.45
challengerproleague,2010,lommelunited,2870.59,6000,0.48
challengerproleague,2010,oudheverleeleuven,3348.53,7400,0.45
challengerproleague,2010,raecmons2015,2221.35,4300,0.52
challengerproleague,2010,rfctournai,967.65,2100,0.46
challengerproleague,2010,royalantuerpiafc,5031.47,8750,0.58
challengerproleague,2010,royalboussudourborinage,948.24,2500,0.38
challengerproleague,2010,standaardwetteren2015,744.94,1756,0.42
challengerproleague,2011,afctubize,568.06,1507,0.38
challengerproleague,2011,csvise2015,908.82,2750,0.33
challengerproleague,2011,fcbrussel,1094.12,1800,0.61
challengerproleague,2011,fcvdendereh,1440.41,4800,0.30
challengerproleague,2011,kaseupen,2367.12,4537,0.52
challengerproleague,2011,kskheist,1149.76,2447,0.47
challengerproleague,2011,ksvroeselare2020,1967.65,3200,0.61
challengerproleague,2011,kvktienen,987.76,1800,0.55
challengerproleague,2011,kvoostende2024,1840.35,3250,0.57
challengerproleague,2011,kvrswaaslandskbeveren,3670.59,7500,0.49
challengerproleague,2011,lommelunited,1968.06,3757,0.52
challengerproleague,2011,rcharleroisc,5285.24,13555,0.39
challengerproleague,2011,royalantuerpiafc,6024.47,8814,0.68
challengerproleague,2011,royalboussudourborinage,808.24,2000,0.40
challengerproleague,2011,sksintniklaas,983.53,2800,0.35
challengerproleague,2011,standaardwetteren2015,552.53,950,0.58
challengerproleague,2011,vceendrachtaalst20022024,3294.12,5000,0.66
challengerproleague,2011,whitestarwoluwefc,894.12,2000,0.45
challengerproleague,2012,afctubize,524.12,1000,0.52
challengerproleague,2012,csvise2015,533.82,1250,0.43
challengerproleague,2012,fcbrussel,614.71,1000,0.61
challengerproleague,2012,kaseupen,1688.94,2802,0.60
challengerproleague,2012,kfcdesselsport,984.71,3140,0.31
challengerproleague,2012,kskheist,1091.76,2550,0.43
challengerproleague,2012,ksvoudenaarde,920.00,2000,0.46
challengerproleague,2012,ksvroeselare2020,1732.65,3695,0.47
challengerproleague,2012,kvcwesterlo,3097.06,6500,0.48
challengerproleague,2012,kvoostende2024,2610.82,5850,0.45
challengerproleague,2012,lommelunited,1614.71,5000,0.32
challengerproleague,2012,royalantuerpiafc,4928.24,8635,0.57
challengerproleague,2012,royalboussudourborinage,674.59,1300,0.52
challengerproleague,2012,royalmouscronperuwelz,1661.76,2800,0.59
challengerproleague,2012,sksintniklaas,601.18,1950,0.31
challengerproleague,2012,vceendrachtaalst20022024,2750.00,5000,0.55
challengerproleague,2012,vvsttruiden,6027.94,7183,0.84
challengerproleague,2012,whitestarwoluwefc,844.12,1500,0.56
challengerproleague,2014,afctubize,672.00,2100,0.32
challengerproleague,2014,kaseupen,1967.06,4600,0.43
challengerproleague,2014,kfcdesselsport,936.76,2000,0.47
challengerproleague,2014,krcmechelen,1173.53,2400,0.49
challengerproleague,2014,kskheist,1012.35,2000,0.51
challengerproleague,2014,ksvroeselare2020,1400.65,3451,0.41
challengerproleague,2014,kvwoluwezaventem,708.82,1500,0.47
challengerproleague,2014,lommelunited,2820.59,6000,0.47
challengerproleague,2014,oudheverleeleuven,5257.41,7500,0.70
challengerproleague,2014,patroeisdenmaasmechelen,1647.06,3000,0.55
challengerproleague,2014,raecmons2015,1658.82,2900,0.57
challengerproleague,2014,royalantuerpiafc,4852.53,8235,0.59
challengerproleague,2014,royalexcelsiorvirton,1442.06,3050,0.47
challengerproleague,2014,seraingunited,1256.47,3000,0.42
challengerproleague,2014,vceendrachtaalst20022024,2258.82,3200,0.71
challengerproleague,2014,verbroederingmeerhout,1979.41,5500,0.36
challengerproleague,2014,vvsttruiden,6509.24,11800,0.55
challengerproleague,2014,whitestarbrussel2017,485.65,1200,0.40
challengerproleague,2015,afctubize,1026.06,4280,0.24
challengerproleague,2015,cerclebrugge,4675.06,9000,0.52
challengerproleague,2015,kaseupen,1786.31,4507,0.40
challengerproleague,2015,kfcdesselsport,1086.12,3773,0.29
challengerproleague,2015,kmskdeinze2024,1053.19,2751,0.38
challengerproleague,2015,kskheist,794.06,2805,0.28
challengerproleague,2015,ksvroeselare2020,1481.38,4152,0.36
challengerproleague,2015,kvvcoxyde2017,711.88,2790,0.26
challengerproleague,2015,liersesk2018,4234.44,7144,0.59
challengerproleague,2015,lommelunited,2162.50,4500,0.48
challengerproleague,2015,patroeisdenmaasmechelen,887.50,2200,0.40
challengerproleague,2015,rfcseraing,820.00,2345,0.35
challengerproleague,2015,royalantuerpiafc,11560.44,13500,0.86
challengerproleague,2015,royalexcelsiorvirton,1121.25,1515,0.74
challengerproleague,2015,unionsaintgilloise,2218.75,4800,0.46
challengerproleague,2015,verbroederingmeerhout,1409.88,3058,0.46
challengerproleague,2015,whitestarbrussel2017,545.88,1507,0.36
challengerproleague,2022,beerschotva,4208.00,5303,0.79
challengerproleague,2022,clubnxt,564.82,1794,0.31
challengerproleague,2022,fcvdendereh,1099.27,1797,0.61
challengerproleague,2022,jonggenk,703.64,1950,0.36
challengerproleague,2022,kmskdeinze2024,662.82,1124,0.59
challengerproleague,2022,kskliersekempenzonen,2315.82,4296,0.54
challengerproleague,2022,lommelsk,1105.36,2065,0.54
challengerproleague,2022,royalexcelsiorvirton,1351.55,1662,0.81
challengerproleague,2022,rscafutures,745.09,2219,0.34
challengerproleague,2022,rwdmolenbeek,2009.64,3168,0.63
challengerproleague,2022,skbeveren,2838.82,5100,0.56
challengerproleague,2022,standardlieja16fc,418.64,764,0.55
challengerproleague,2023,beerschotva,4869.47,10511,0.46
challengerproleague,2023,clubnxt,567.93,1934,0.29
challengerproleague,2023,fcvdendereh,1235.47,3618,0.34
challengerproleague,2023,francsborains,1148.40,3398,0.34
challengerproleague,2023,jonggenk,473.47,814,0.58
challengerproleague,2023,kmskdeinze2024,1054.93,3502,0.30
challengerproleague,2023,kskliersekempenzonen,2462.13,3620,0.68
challengerproleague,2023,kvoostende2024,2631.00,4233,0.62
challengerproleague,2023,lommelsk,1394.13,2121,0.66
challengerproleague,2023,patroeisdenmaasmechelen,1518.33,2580,0.59
challengerproleague,2023,rfcluttich,2180.40,3381,0.64
challengerproleague,2023,rfcseraing,1118.67,2630,0.43
challengerproleague,2023,rscafutures,418.60,1153,0.36
challengerproleague,2023,skbeveren,2747.67,3903,0.70
challengerproleague,2023,standardlieja16fc,521.27,2943,0.18
challengerproleague,2023,zultewaregem,5736.73,7636,0.75
championship,2004,afcsunderland,28820.61,47350,0.61
championship,2004,brightonhovealbion,6426.48,6848,0.94
championship,2004,cardiffcity,12976.26,17006,0.76
championship,2004,coventrycity,16047.74,22728,0.71
championship,2004,crewealexandra,7403.17,9269,0.80
championship,2004,derbycounty,25230.83,31237,0.81
championship,2004,fcburnley,12465.78,17789,0.70
championship,2004,fcreading,17168.70,23203,0.74
championship,2004,fcwatford,14289.65,19673,0.73
championship,2004,gillinghamfc,8527.91,10810,0.79
championship,2004,ipswichtownfc,25651.35,30003,0.85
championship,2004,leedsunitedfc,29207.35,34496,0.85
championship,2004,leicestercityfc,24136.78,30231,0.80
championship,2004,millwallfc,11655.96,15603,0.75
championship,2004,nottinghamforest,23565.09,28887,0.82
championship,2004,plymouthargyle,16419.26,20555,0.80
championship,2004,prestonnorthend,13888.57,20221,0.69
championship,2004,queensparkrangers,16055.78,18363,0.87
championship,2004,rotherhamunited,6272.26,9050,0.69
championship,2004,sheffieldunited,19594.30,22959,0.85
championship,2004,stokecity,16455.22,23029,0.71
championship,2004,westhamunited,27403.30,33482,0.82
championship,2004,wiganathletic,11562.65,20745,0.56
championship,2004,wolverhamptonwanderers,26619.96,28516,0.93
championship,2005,brightonhovealbion,6802.13,7999,0.85
championship,2005,cardiffcity,11720.09,16403,0.71
championship,2005,coventrycity,21179.61,26851,0.79
championship,2005,crewealexandra,6740.52,8942,0.75
championship,2005,crystalpalacefc,19457.04,23843,0.82
championship,2005,derbycounty,24166.13,30391,0.80
championship,2005,fcburnley,12461.57,17912,0.70
championship,2005,fcreading,20233.78,23845,0.85
championship,2005,fcsouthampton,23613.70,30173,0.78
championship,2005,fcwatford,15449.65,19842,0.78
championship,2005,hullcity,19841.35,23486,0.84
championship,2005,ipswichtownfc,24239.70,29184,0.83
championship,2005,leedsunitedfc,22352.57,27843,0.80
championship,2005,leicestercityfc,22233.57,25578,0.87
championship,2005,lutontown,9139.26,10248,0.89
championship,2005,millwallfc,9541.22,13209,0.72
championship,2005,norwichcity,24952.13,27470,0.91
championship,2005,plymouthargyle,13776.39,17726,0.78
championship,2005,prestonnorthend,14619.13,19350,0.76
championship,2005,queensparkrangers,13440.57,16152,0.83
championship,2005,sheffieldunited,23650.35,30558,0.77
championship,2005,sheffieldwednesday,24853.26,33439,0.74
championship,2005,stokecity,14432.48,20408,0.71
championship,2005,wolverhamptonwanderers,23624.39,27980,0.84
championship,2006,afcsunderland,31887.22,44448,0.72
championship,2006,barnsleyfc,12733.04,21253,0.60
championship,2006,birminghamcity,22273.65,29431,0.76
championship,2006,cardiffcity,15223.43,20109,0.76
championship,2006,colchesterunited,5466.00,6065,0.90
championship,2006,coventrycity,20342.48,27212,0.75
championship,2006,crystalpalacefc,17541.43,21523,0.82
championship,2006,derbycounty,25944.78,31920,0.81
championship,2006,fcburnley,11956.48,15061,0.79
championship,2006,fcsouthampton,23560.30,32008,0.74
championship,2006,hullcity,18758.04,25519,0.74
championship,2006,ipswichtownfc,22444.83,28355,0.79
championship,2006,leedsunitedfc,21613.09,31261,0.69
championship,2006,leicestercityfc,23205.91,30457,0.76
championship,2006,lutontown,8580.30,10260,0.84
championship,2006,norwichcity,24544.52,25476,0.96
championship,2006,plymouthargyle,13011.87,17088,0.76
championship,2006,prestonnorthend,14422.04,19603,0.74
championship,2006,queensparkrangers,12936.39,16741,0.77
championship,2006,sheffieldwednesday,23638.48,29103,0.81
championship,2006,southendunitedfc,10024.09,11415,0.88
championship,2006,stokecity,15749.35,23017,0.68
championship,2006,westbromwichalbion,20471.52,26606,0.77
championship,2006,wolverhamptonwanderers,20967.52,28016,0.75
championship,2007,barnsleyfc,11424.70,18257,0.63
championship,2007,blackpoolfc,8860.83,9640,0.92
championship,2007,bristolcity,16275.91,19332,0.84
championship,2007,cardiffcity,13938.96,18840,0.74
championship,2007,charltonathletic,23159.39,26337,0.88
championship,2007,colchesterunited,5508.52,6300,0.87
championship,2007,coventrycity,19123.13,27992,0.68
championship,2007,crystalpalacefc,16030.70,23950,0.67
championship,2007,fcburnley,12368.30,16843,0.73
championship,2007,fcsouthampton,21253.91,31957,0.67
championship,2007,fcwatford,16876.26,18698,0.90
championship,2007,hullcity,18025.09,24350,0.74
championship,2007,ipswichtownfc,21934.65,29656,0.74
championship,2007,leicestercityfc,23508.70,31892,0.74
championship,2007,norwichcity,24527.39,25497,0.96
championship,2007,plymouthargyle,13000.43,17511,0.74
championship,2007,prestonnorthend,12753.30,17807,0.72
championship,2007,queensparkrangers,13958.83,18309,0.76
championship,2007,scunthorpeunited,6434.30,8801,0.73
championship,2007,sheffieldunited,25630.78,31760,0.81
championship,2007,sheffieldwednesday,21418.17,36208,0.59
championship,2007,stokecity,16824.96,26609,0.63
championship,2007,westbromwichalbion,22311.48,27493,0.81
championship,2007,wolverhamptonwanderers,23498.74,27883,0.84
championship,2008,barnsleyfc,13189.48,19681,0.67
championship,2008,birminghamcity,19081.26,25935,0.74
championship,2008,blackpoolfc,7842.52,9643,0.81
championship,2008,bristolcity,16816.13,18456,0.91
championship,2008,cardiffcity,18043.91,20156,0.90
championship,2008,charltonathletic,20894.09,24553,0.85
championship,2008,coventrycity,17407.74,22637,0.77
championship,2008,crystalpalacefc,15220.43,22824,0.67
championship,2008,derbycounty,29443.09,33079,0.89
championship,2008,doncasterrovers,11964.43,14823,0.81
championship,2008,fcburnley,13082.00,18005,0.73
championship,2008,fcreading,19941.65,24011,0.83
championship,2008,fcsouthampton,17849.39,27228,0.66
championship,2008,fcwatford,14858.39,16386,0.91
championship,2008,ipswichtownfc,20861.91,28274,0.74
championship,2008,norwichcity,24541.22,25487,0.96
championship,2008,nottinghamforest,22299.43,29140,0.77
championship,2008,plymouthargyle,11427.26,14789,0.77
championship,2008,prestonnorthend,13425.70,21273,0.63
championship,2008,queensparkrangers,14003.39,17120,0.82
championship,2008,sheffieldunited,26023.22,30786,0.85
championship,2008,sheffieldwednesday,21541.87,30658,0.70
championship,2008,swanseacityafc,15186.57,18053,0.84
championship,2008,wolverhamptonwanderers,24153.70,28252,0.85
championship,2009,barnsleyfc,12964.48,20079,0.65
championship,2009,blackpoolfc,8610.74,12296,0.70
championship,2009,bristolcity,14600.52,19144,0.76
championship,2009,cardiffcity,20717.22,25630,0.81
championship,2009,coventrycity,17305.35,22209,0.78
championship,2009,crystalpalacefc,14770.83,20643,0.72
championship,2009,derbycounty,29230.09,33010,0.89
championship,2009,doncasterrovers,10991.74,14850,0.74
championship,2009,fcmiddlesbrough,19948.13,27721,0.72
championship,2009,fcreading,17408.17,23163,0.75
championship,2009,fcwatford,14344.52,17120,0.84
championship,2009,ipswichtownfc,20840.74,27059,0.77
championship,2009,leicestercityfc,23942.57,31759,0.75
championship,2009,newcastleunited,43387.65,52181,0.83
championship,2009,nottinghamforest,23831.43,29155,0.82
championship,2009,peterboroughunited,8913.22,12877,0.69
championship,2009,plymouthargyle,10316.17,14792,0.70
championship,2009,prestonnorthend,12934.61,19840,0.65
championship,2009,queensparkrangers,13348.91,17082,0.78
championship,2009,scunthorpeunited,6463.61,8921,0.72
championship,2009,sheffieldunited,25120.43,29210,0.86
championship,2009,sheffieldwednesday,23179.22,37121,0.62
championship,2009,swanseacityafc,15407.35,18794,0.82
championship,2009,westbromwichalbion,22199.35,25297,0.88
championship,2010,barnsleyfc,11855.87,20309,0.58
championship,2010,bristolcity,14604.61,18308,0.80
championship,2010,cardiffcity,23193.52,26058,0.89
championship,2010,coventrycity,16309.65,28184,0.58
championship,2010,crystalpalacefc,15351.09,20142,0.76
championship,2010,derbycounty,26022.87,33010,0.79
championship,2010,doncasterrovers,10258.13,14312,0.72
championship,2010,fcburnley,14930.65,20453,0.73
championship,2010,fcmiddlesbrough,16268.78,23550,0.69
championship,2010,fcportsmouth,15707.26,20040,0.78
championship,2010,fcreading,17681.96,23677,0.75
championship,2010,fcwatford,13151.83,15538,0.85
championship,2010,hullcity,21168.96,24110,0.88
championship,2010,ipswichtownfc,19614.57,29258,0.67
championship,2010,leedsunitedfc,27299.00,33622,0.81
championship,2010,leicestercityfc,23666.04,30919,0.77
championship,2010,millwallfc,12438.87,16724,0.74
championship,2010,norwichcity,25399.39,26532,0.96
championship,2010,nottinghamforest,23274.65,29490,0.79
championship,2010,prestonnorthend,11767.91,18417,0.64
championship,2010,queensparkrangers,15615.91,18234,0.86
championship,2010,scunthorpeunited,5547.91,8122,0.68
championship,2010,sheffieldunited,20632.04,23728,0.87
championship,2010,swanseacityafc,15507.48,19309,0.80
championship,2011,barnsleyfc,10331.61,17499,0.59
championship,2011,birminghamcity,19126.96,25516,0.75
championship,2011,blackpoolfc,12764.04,14141,0.90
championship,2011,brightonhovealbion,20027.91,20968,0.96
championship,2011,bristolcity,13845.74,19003,0.73
championship,2011,cardiffcity,22100.43,25109,0.88
championship,2011,coventrycity,15118.91,22240,0.68
championship,2011,crystalpalacefc,15219.22,21002,0.72
championship,2011,derbycounty,26020.35,33010,0.79
championship,2011,doncasterrovers,9341.09,12962,0.72
championship,2011,fcburnley,14048.17,17226,0.82
championship,2011,fcmiddlesbrough,17557.65,27794,0.63
championship,2011,fcportsmouth,14992.39,19879,0.75
championship,2011,fcreading,19219.35,24026,0.80
championship,2011,fcsouthampton,26419.57,32363,0.82
championship,2011,fcwatford,12703.57,16314,0.78
championship,2011,hullcity,18790.35,22676,0.83
championship,2011,ipswichtownfc,18266.87,24763,0.74
championship,2011,leedsunitedfc,23283.43,33366,0.70
championship,2011,leicestercityfc,23036.83,27720,0.83
championship,2011,millwallfc,11484.17,16085,0.71
championship,2011,nottinghamforest,21969.61,27356,0.80
championship,2011,peterboroughunited,9110.61,13517,0.67
championship,2011,westhamunited,30923.35,35000,0.88
championship,2012,barnsleyfc,10207.04,15744,0.65
championship,2012,birminghamcity,16702.74,19630,0.85
championship,2012,blackburnrovers,14996.52,20735,0.72
championship,2012,blackpoolfc,13916.65,15907,0.87
championship,2012,boltonwanderers,18034.00,24844,0.73
championship,2012,brightonhovealbion,26236.43,30003,0.87
championship,2012,bristolcity,13348.26,19148,0.70
